Tengo,Salario.mensual.BRUTO..en.tu.moneda.local.,X.Tenés.guardias._No,X.Tenés.guardias._Sí..activa,X.Tenés.guardias._Sí..pasiva,X.Programás.como.hobbie._No,X.Programás.como.hobbie._Sí,X.Tuviste.ajustes.por.inflación.en.2019._Dos,X.Tuviste.ajustes.por.inflación.en.2019._Más.de.tres,X.Tuviste.ajustes.por.inflación.en.2019._No,X.Tuviste.ajustes.por.inflación.en.2019._Tres,X.Tuviste.ajustes.por.inflación.en.2019._Uno
46,111000,1,0,0,1,0,0,0,0,0,1
27,50000,1,0,0,0,1,0,0,1,0,0
28,1,1,0,0,0,1,0,0,1,0,0
33,155000,1,0,0,0,1,1,0,0,0,0
36,130000,1,0,0,1,0,1,0,0,0,0
37,100000,0,0,1,0,1,0,0,1,0,0
34,70000,1,0,0,0,1,1,0,0,0,0
29,61000,0,0,1,0,1,0,0,0,0,1
39,156000,0,0,1,1,0,1,0,0,0,0
31,80000,1,0,0,0,1,0,0,1,0,0
22,46400,1,0,0,1,0,0,0,0,0,1
38,65000,1,0,0,0,1,1,0,0,0,0
24,60000,1,0,0,0,1,0,0,1,0,0
28,43000,1,0,0,0,1,0,0,1,0,0
46,90000,1,0,0,1,0,1,0,0,0,0
46,30000,1,0,0,1,0,0,0,0,0,1
25,22000,1,0,0,0,1,0,0,0,1,0
22,80000,1,0,0,1,0,0,0,1,0,0
26,20000,1,0,0,0,1,0,0,0,0,1
32,150000,1,0,0,1,0,0,0,0,1,0
22,20000,1,0,0,0,1,1,0,0,0,0
46,189000,1,0,0,1,0,1,0,0,0,0
35,80000,1,0,0,1,0,1,0,0,0,0
44,75000,1,0,0,1,0,0,0,0,0,1
22,50000,1,0,0,1,0,1,0,0,0,0
31,44000,0,1,0,1,0,0,0,0,1,0
38,50000,1,0,0,1,0,0,0,1,0,0
28,58000,1,0,0,1,0,1,0,0,0,0
37,65000,1,0,0,0,1,0,0,1,0,0
37,11000,1,0,0,1,0,0,0,0,0,1
35,73000,1,0,0,0,1,0,0,0,0,1
24,22,0,0,1,1,0,0,0,0,0,1
30,40000,1,0,0,0,1,0,0,1,0,0
23,49339,1,0,0,1,0,1,0,0,0,0
29,243000,0,0,1,0,1,1,0,0,0,0
28,146000,0,0,1,0,1,0,0,0,1,0
26,70000,1,0,0,1,0,0,1,0,0,0
22,25000,1,0,0,1,0,0,0,0,0,1
25,44000,0,0,1,1,0,1,0,0,0,0
27,60000,1,0,0,0,1,0,0,0,1,0
38,46000,0,0,1,0,1,1,0,0,0,0
27,107000,1,0,0,1,0,0,0,0,0,1
29,170000,1,0,0,1,0,1,0,0,0,0
31,120000,0,0,1,0,1,0,0,0,0,1
35,58000,1,0,0,1,0,0,0,1,0,0
24,32000,1,0,0,1,0,0,0,1,0,0
28,47000,1,0,0,0,1,0,0,1,0,0
22,30000,1,0,0,1,0,0,0,1,0,0
37,147000,1,0,0,1,0,0,0,0,1,0
40,30000,1,0,0,1,0,1,0,0,0,0
22,50000,1,0,0,0,1,0,0,0,1,0
40,50000,1,0,0,1,0,0,0,0,0,1
25,103400,1,0,0,1,0,0,0,0,1,0
26,140000,1,0,0,0,1,1,0,0,0,0
30,68000,0,0,1,1,0,0,0,1,0,0
31,80000,1,0,0,0,1,1,0,0,0,0
30,184000,0,0,1,0,1,1,0,0,0,0
22,36179,1,0,0,1,0,0,1,0,0,0
32,85000,0,0,1,1,0,1,0,0,0,0
22,36500,1,0,0,1,0,1,0,0,0,0
28,55000,1,0,0,1,0,1,0,0,0,0
37,150000,1,0,0,1,0,0,0,0,0,1
23,55000,1,0,0,0,1,0,0,0,0,1
30,125000,0,0,1,0,1,1,0,0,0,0
29,97000,1,0,0,0,1,0,0,0,0,1
26,237000,1,0,0,1,0,0,0,0,1,0
34,75000,1,0,0,1,0,0,0,1,0,0
33,55000,1,0,0,1,0,0,0,1,0,0
32,87000,1,0,0,1,0,1,0,0,0,0
25,130000,1,0,0,0,1,0,0,1,0,0
38,110000,1,0,0,0,1,1,0,0,0,0
23,45000,1,0,0,0,1,1,0,0,0,0
36,110000,1,0,0,0,1,0,0,0,1,0
35,115000,1,0,0,1,0,0,0,0,1,0
28,60000,1,0,0,0,1,0,1,0,0,0
22,40000,1,0,0,0,1,0,0,1,0,0
22,35000,0,0,1,0,1,1,0,0,0,0
23,50200,1,0,0,0,1,1,0,0,0,0
34,25000,1,0,0,1,0,1,0,0,0,0
37,93000,1,0,0,1,0,0,0,1,0,0
40,280000,0,1,0,0,1,0,0,0,1,0
23,40000,1,0,0,0,1,0,0,1,0,0
26,70000,1,0,0,1,0,0,0,0,1,0
39,100000,1,0,0,1,0,1,0,0,0,0
28,75000,1,0,0,1,0,1,0,0,0,0
46,60000,1,0,0,0,1,1,0,0,0,0
33,168000,1,0,0,1,0,0,0,0,1,0
23,23000,1,0,0,1,0,0,0,1,0,0
46,117000,1,0,0,1,0,1,0,0,0,0
36,45000,1,0,0,1,0,0,0,1,0,0
36,30000,1,0,0,0,1,0,0,1,0,0
33,71800,1,0,0,0,1,0,1,0,0,0
29,49000,1,0,0,0,1,1,0,0,0,0
26,52000,1,0,0,1,0,0,0,0,1,0
33,70000,1,0,0,1,0,0,0,1,0,0
41,44000,1,0,0,1,0,0,0,1,0,0
22,44,1,0,0,0,1,0,1,0,0,0
34,100800,1,0,0,0,1,1,0,0,0,0
27,100000,0,0,1,0,1,0,0,0,1,0
24,83000,1,0,0,1,0,1,0,0,0,0
29,67000,0,0,1,0,1,0,0,0,0,1
27,250000,0,0,1,0,1,0,0,1,0,0
24,46000,0,1,0,1,0,1,0,0,0,0
22,30400,1,0,0,0,1,0,0,1,0,0
30,3,1,0,0,1,0,1,0,0,0,0
25,85000,1,0,0,1,0,0,0,0,0,1
24,44000,0,1,0,1,0,0,0,0,0,1
30,83000,1,0,0,1,0,0,0,0,0,1
26,34000,0,0,1,0,1,0,0,0,0,1
24,40000,1,0,0,0,1,0,0,0,0,1
24,40000,1,0,0,0,1,0,0,0,0,1
28,90320,1,0,0,0,1,0,0,0,1,0
46,120000,0,0,1,1,0,0,0,1,0,0
31,115751,1,0,0,0,1,0,0,0,1,0
24,60000,1,0,0,0,1,0,0,0,1,0
38,123466,0,1,0,1,0,1,0,0,0,0
33,70000,1,0,0,0,1,0,0,0,0,1
23,30000,1,0,0,0,1,0,0,0,0,1
23,52000,1,0,0,1,0,1,0,0,0,0
22,54000,1,0,0,0,1,0,0,0,0,1
35,160000,0,1,0,0,1,0,0,0,1,0
28,110500,1,0,0,1,0,0,0,0,1,0
35,90000,0,0,1,1,0,1,0,0,0,0
33,86000,1,0,0,0,1,0,0,0,0,1
27,160000,1,0,0,0,1,1,0,0,0,0
23,44157,1,0,0,0,1,0,0,0,0,1
36,210000,1,0,0,1,0,0,1,0,0,0
29,60000,1,0,0,0,1,0,0,0,1,0
25,95000,1,0,0,0,1,0,0,1,0,0
32,65000,1,0,0,0,1,0,1,0,0,0
38,100000,0,0,1,1,0,0,0,0,1,0
31,110000,1,0,0,1,0,1,0,0,0,0
31,88000,0,0,1,1,0,0,0,0,1,0
25,75000,1,0,0,0,1,1,0,0,0,0
42,4238,1,0,0,1,0,1,0,0,0,0
27,120000,1,0,0,1,0,0,0,0,1,0
22,55000,0,0,1,0,1,0,0,1,0,0
38,130000,1,0,0,0,1,0,0,1,0,0
26,80000,0,1,0,1,0,1,0,0,0,0
30,120000,0,1,0,1,0,0,0,1,0,0
25,98000,1,0,0,1,0,0,0,0,0,1
22,39000,1,0,0,0,1,0,0,1,0,0
32,80000,1,0,0,0,1,0,1,0,0,0
28,18000,0,0,1,0,1,0,0,0,0,1
36,130000,1,0,0,1,0,1,0,0,0,0
27,190000,1,0,0,0,1,0,1,0,0,0
33,221160,0,0,1,1,0,0,0,1,0,0
46,10000,1,0,0,0,1,0,0,1,0,0
26,48000,1,0,0,1,0,0,0,0,0,1
22,44000,1,0,0,1,0,0,0,1,0,0
32,120000,1,0,0,0,1,1,0,0,0,0
36,62000,1,0,0,1,0,0,0,0,1,0
26,38100,0,1,0,1,0,0,0,0,0,1
26,98500,1,0,0,0,1,0,0,0,0,1
46,150000,0,0,1,0,1,0,1,0,0,0
27,203000,1,0,0,1,0,0,1,0,0,0
27,65000,1,0,0,1,0,0,0,0,0,1
32,60000,1,0,0,1,0,0,0,0,0,1
22,60000,1,0,0,1,0,0,0,0,1,0
44,140000,1,0,0,0,1,0,0,1,0,0
22,48500,1,0,0,1,0,0,0,0,0,1
30,41800,1,0,0,1,0,0,0,0,0,1
30,46000,1,0,0,1,0,1,0,0,0,0
29,181000,1,0,0,0,1,0,0,1,0,0
46,200000,1,0,0,0,1,1,0,0,0,0
33,85000,0,0,1,0,1,1,0,0,0,0
37,80000,1,0,0,1,0,0,0,0,0,1
22,71000,1,0,0,0,1,0,0,0,0,1
39,100000,1,0,0,1,0,0,0,0,0,1
29,42000,1,0,0,0,1,0,0,1,0,0
27,72000,1,0,0,0,1,0,0,0,0,1
23,67000,1,0,0,1,0,1,0,0,0,0
30,110000,1,0,0,1,0,0,0,0,1,0
33,100800,1,0,0,1,0,0,0,0,1,0
31,68000,1,0,0,1,0,1,0,0,0,0
37,116000,0,0,1,1,0,0,1,0,0,0
23,55,1,0,0,0,1,0,0,1,0,0
36,65000,0,0,1,1,0,1,0,0,0,0
23,122000,1,0,0,0,1,0,0,0,1,0
26,55000,1,0,0,1,0,0,0,1,0,0
35,94000,1,0,0,0,1,1,0,0,0,0
26,72000,0,0,1,1,0,0,0,0,0,1
24,40000,1,0,0,1,0,1,0,0,0,0
33,43000,0,1,0,1,0,0,0,1,0,0
25,110000,0,0,1,0,1,0,0,1,0,0
45,100000,1,0,0,0,1,1,0,0,0,0
32,250000,1,0,0,0,1,0,0,1,0,0
22,105000,1,0,0,0,1,0,1,0,0,0
34,78000,0,0,1,1,0,0,0,0,1,0
39,150000,1,0,0,0,1,0,0,0,1,0
24,50000,1,0,0,1,0,0,0,0,1,0
23,40000,1,0,0,1,0,0,0,0,0,1
25,35000,1,0,0,1,0,1,0,0,0,0
31,45000,1,0,0,0,1,0,0,0,0,1
22,39700,1,0,0,1,0,0,0,0,0,1
25,40000,0,1,0,1,0,0,0,0,0,1
46,80000,0,1,0,0,1,0,0,0,0,1
33,45000,0,1,0,1,0,0,0,1,0,0
31,78000,1,0,0,1,0,0,0,1,0,0
29,45000,1,0,0,1,0,0,0,1,0,0
24,30,1,0,0,0,1,1,0,0,0,0
25,41,1,0,0,0,1,0,0,1,0,0
23,42000,1,0,0,1,0,0,0,0,0,1
29,55056,1,0,0,0,1,0,0,0,1,0
36,54000,1,0,0,0,1,0,0,0,0,1
24,55000,1,0,0,1,0,0,0,0,1,0
33,96513,1,0,0,1,0,0,0,1,0,0
33,95000,1,0,0,0,1,0,0,0,1,0
27,40000,1,0,0,0,1,0,0,0,0,1
26,90000,1,0,0,0,1,0,0,1,0,0
39,184000,0,0,1,0,1,1,0,0,0,0
32,140000,1,0,0,1,0,0,0,0,0,1
22,42000,1,0,0,0,1,0,0,0,0,1
33,100,1,0,0,0,1,0,0,1,0,0
38,114374,1,0,0,0,1,0,0,0,1,0
34,55000,1,0,0,1,0,0,0,0,0,1
27,60000,1,0,0,1,0,1,0,0,0,0
28,42000,1,0,0,0,1,0,0,0,1,0
27,80000,1,0,0,0,1,0,0,0,1,0
34,74000,0,1,0,1,0,0,1,0,0,0
39,108500,1,0,0,1,0,1,0,0,0,0
29,75100,1,0,0,1,0,1,0,0,0,0
32,44100,1,0,0,1,0,0,0,0,0,1
33,63,1,0,0,1,0,0,0,0,1,0
29,45000,1,0,0,0,1,0,0,0,0,1
46,70000,1,0,0,1,0,0,0,1,0,0
25,72000,1,0,0,1,0,0,0,0,0,1
27,80080,0,0,1,1,0,0,0,0,0,1
33,58000,1,0,0,1,0,0,0,0,0,1
24,43000,1,0,0,1,0,1,0,0,0,0
27,93000,1,0,0,0,1,0,0,0,1,0
36,214200,1,0,0,0,1,0,0,0,1,0
25,42000,1,0,0,0,1,1,0,0,0,0
36,62000,1,0,0,1,0,0,0,0,0,1
22,55000,1,0,0,1,0,0,0,0,0,1
30,121000,1,0,0,1,0,0,0,1,0,0
24,56800,1,0,0,1,0,1,0,0,0,0
23,42000,1,0,0,1,0,1,0,0,0,0
24,61000,1,0,0,0,1,0,0,0,1,0
25,150000,1,0,0,1,0,1,0,0,0,0
22,40000,1,0,0,1,0,0,1,0,0,0
29,34250,1,0,0,0,1,0,0,1,0,0
31,101000,1,0,0,0,1,0,0,0,0,1
22,22000,1,0,0,0,1,0,0,0,0,1
30,41793,1,0,0,1,0,0,0,0,0,1
34,43000,0,0,1,1,0,0,0,0,1,0
38,38743,1,0,0,1,0,1,0,0,0,0
25,39000,1,0,0,1,0,1,0,0,0,0
31,90000,1,0,0,1,0,0,0,0,0,1
35,120000,1,0,0,0,1,0,0,1,0,0
35,54262,1,0,0,0,1,1,0,0,0,0
24,47790,1,0,0,1,0,0,0,1,0,0
27,85000,0,0,1,1,0,0,0,0,1,0
30,35000,1,0,0,0,1,0,0,1,0,0
32,75000,1,0,0,1,0,0,0,0,1,0
24,31,1,0,0,0,1,0,0,1,0,0
33,258000,1,0,0,0,1,0,0,1,0,0
29,40000,1,0,0,0,1,0,0,1,0,0
25,120000,1,0,0,1,0,0,0,1,0,0
22,64000,1,0,0,0,1,0,0,0,0,1
33,120000,0,0,1,0,1,1,0,0,0,0
22,51400,1,0,0,0,1,1,0,0,0,0
22,35000,1,0,0,0,1,1,0,0,0,0
22,70150,1,0,0,0,1,0,1,0,0,0
22,46898,1,0,0,1,0,1,0,0,0,0
28,41600,1,0,0,1,0,0,0,0,0,1
37,182000,1,0,0,1,0,0,0,0,0,1
30,85000,1,0,0,0,1,0,0,1,0,0
26,55000,1,0,0,0,1,1,0,0,0,0
28,90000,1,0,0,1,0,1,0,0,0,0
25,37800,1,0,0,0,1,1,0,0,0,0
28,54000,1,0,0,1,0,0,0,0,0,1
27,44500,1,0,0,1,0,1,0,0,0,0
25,60000,1,0,0,0,1,1,0,0,0,0
40,80000,1,0,0,1,0,0,0,0,0,1
37,65000,1,0,0,0,1,0,0,0,0,1
22,50000,1,0,0,0,1,0,0,0,0,1
27,65000,1,0,0,1,0,0,0,1,0,0
22,42000,1,0,0,1,0,0,0,0,1,0
43,65000,1,0,0,0,1,0,0,1,0,0
33,48600,1,0,0,1,0,1,0,0,0,0
30,118000,0,0,1,0,1,1,0,0,0,0
25,40000,0,0,1,0,1,0,0,1,0,0
34,123338,1,0,0,1,0,0,1,0,0,0
46,111100,1,0,0,1,0,0,1,0,0,0
25,69000,0,0,1,0,1,1,0,0,0,0
30,160000,1,0,0,1,0,0,0,0,1,0
35,75000,1,0,0,1,0,0,0,0,0,1
32,35000,1,0,0,0,1,0,0,1,0,0
31,80000,1,0,0,1,0,0,0,0,1,0
42,108000,0,0,1,1,0,0,0,1,0,0
23,65000,1,0,0,0,1,1,0,0,0,0
35,119000,1,0,0,1,0,0,0,0,0,1
32,110000,1,0,0,1,0,0,0,1,0,0
22,38000,1,0,0,0,1,0,0,0,0,1
32,60000,1,0,0,0,1,1,0,0,0,0
29,85148,1,0,0,1,0,0,0,0,0,1
33,69460,1,0,0,1,0,0,0,0,1,0
25,80000,1,0,0,1,0,1,0,0,0,0
24,41200,1,0,0,0,1,1,0,0,0,0
28,50000,1,0,0,1,0,0,0,0,0,1
38,82000,1,0,0,1,0,0,0,1,0,0
43,79000,1,0,0,1,0,0,0,0,1,0
37,143000,0,0,1,1,0,0,0,0,0,1
44,106000,1,0,0,1,0,0,1,0,0,0
25,125000,0,0,1,1,0,0,1,0,0,0
42,54740,1,0,0,1,0,0,0,1,0,0
42,72000,1,0,0,0,1,0,0,0,0,1
37,150000,0,0,1,1,0,0,1,0,0,0
34,48000,1,0,0,1,0,0,0,1,0,0
26,60000,1,0,0,1,0,0,0,1,0,0
33,183500,1,0,0,0,1,0,0,0,1,0
32,149000,1,0,0,1,0,0,1,0,0,0
26,37830,1,0,0,1,0,1,0,0,0,0
32,80000,0,1,0,1,0,1,0,0,0,0
27,33600,1,0,0,0,1,1,0,0,0,0
22,37000,1,0,0,0,1,0,0,0,1,0
39,212000,1,0,0,1,0,1,0,0,0,0
34,64000,1,0,0,1,0,1,0,0,0,0
23,23,1,0,0,1,0,0,0,1,0,0
37,60000,1,0,0,0,1,1,0,0,0,0
23,40000,1,0,0,1,0,0,0,0,1,0
22,55000,1,0,0,0,1,0,0,1,0,0
22,55000,1,0,0,0,1,0,0,1,0,0
30,100800,1,0,0,1,0,0,0,1,0,0
46,100000,0,1,0,1,0,0,0,0,0,1
27,72000,1,0,0,0,1,0,0,0,0,1
26,40000,1,0,0,1,0,0,0,1,0,0
25,30000,1,0,0,0,1,0,0,1,0,0
25,81000,0,0,1,1,0,0,0,0,0,1
23,43000,1,0,0,1,0,0,0,0,1,0
32,47000,1,0,0,0,1,1,0,0,0,0
26,60500,1,0,0,0,1,1,0,0,0,0
26,98475,1,0,0,0,1,0,0,1,0,0
44,1,1,0,0,1,0,1,0,0,0,0
30,64000,1,0,0,1,0,1,0,0,0,0
30,78382,1,0,0,0,1,1,0,0,0,0
46,110000,1,0,0,1,0,1,0,0,0,0
46,141000,0,0,1,0,1,0,1,0,0,0
31,70000,1,0,0,1,0,0,0,0,1,0
35,70424.64,1,0,0,1,0,1,0,0,0,0
23,80000,1,0,0,0,1,1,0,0,0,0
28,102030,1,0,0,0,1,0,1,0,0,0
34,50000,1,0,0,0,1,0,0,1,0,0
28,50000,1,0,0,1,0,0,0,0,1,0
33,84000,1,0,0,1,0,1,0,0,0,0
35,100000,0,1,0,1,0,1,0,0,0,0
29,98000,1,0,0,1,0,0,1,0,0,0
26,26000,1,0,0,0,1,0,0,0,0,1
27,71500,0,0,1,0,1,1,0,0,0,0
31,105000,1,0,0,0,1,1,0,0,0,0
33,100000,1,0,0,0,1,1,0,0,0,0
22,49000,1,0,0,1,0,1,0,0,0,0
26,77,1,0,0,1,0,0,0,0,0,1
28,64000,1,0,0,0,1,1,0,0,0,0
33,300000,1,0,0,1,0,0,0,1,0,0
26,100000,0,0,1,0,1,0,0,1,0,0
27,60000,1,0,0,0,1,0,0,1,0,0
23,56000,0,0,1,1,0,1,0,0,0,0
31,47880,1,0,0,1,0,0,0,0,0,1
35,42000,1,0,0,1,0,0,0,1,0,0
26,43000,1,0,0,0,1,0,0,1,0,0
32,140000,1,0,0,1,0,1,0,0,0,0
22,30036,1,0,0,1,0,0,0,1,0,0
34,58,1,0,0,1,0,0,0,1,0,0
35,102000,0,0,1,1,0,0,0,0,1,0
46,88,1,0,0,1,0,0,0,0,0,1
46,65780,1,0,0,1,0,1,0,0,0,0
26,39.807,1,0,0,0,1,1,0,0,0,0
36,232560,1,0,0,0,1,0,0,1,0,0
32,118000,1,0,0,0,1,0,0,0,0,1
24,71400,0,0,1,0,1,0,0,0,0,1
32,37000,1,0,0,0,1,0,0,0,0,1
24,36500,1,0,0,1,0,0,0,1,0,0
39,185000,0,0,1,1,0,1,0,0,0,0
30,92778.9,1,0,0,1,0,0,0,0,0,1
29,80000,1,0,0,1,0,0,0,1,0,0
32,37000,1,0,0,0,1,0,0,1,0,0
28,95000,1,0,0,1,0,1,0,0,0,0
22,32000,1,0,0,0,1,0,0,1,0,0
33,124410,1,0,0,0,1,1,0,0,0,0
29,280000,1,0,0,1,0,0,1,0,0,0
23,57000,1,0,0,1,0,1,0,0,0,0
26,72000,1,0,0,1,0,0,0,0,0,1
31,69000,1,0,0,1,0,0,0,0,0,1
27,47000,1,0,0,0,1,1,0,0,0,0
25,45000,1,0,0,1,0,1,0,0,0,0
42,80000,1,0,0,1,0,0,0,1,0,0
29,45000,1,0,0,0,1,1,0,0,0,0
24,38000,1,0,0,1,0,0,0,1,0,0
36,250000,1,0,0,1,0,0,0,1,0,0
33,88000,1,0,0,1,0,0,0,0,1,0
22,67,0,1,0,0,1,0,0,1,0,0
28,55000,1,0,0,1,0,1,0,0,0,0
33,170000,1,0,0,1,0,0,0,0,0,1
26,48000,1,0,0,0,1,1,0,0,0,0
31,54500,1,0,0,1,0,0,0,1,0,0
40,135000,1,0,0,1,0,0,0,0,1,0
30,35000,0,0,1,0,1,0,0,1,0,0
22,33235,1,0,0,1,0,0,0,0,0,1
26,100000,1,0,0,1,0,0,1,0,0,0
23,19000,1,0,0,1,0,0,0,1,0,0
32,62000,0,0,1,1,0,0,1,0,0,0
39,45500,1,0,0,1,0,0,0,1,0,0
33,80000,1,0,0,1,0,0,1,0,0,0
35,170000,1,0,0,0,1,1,0,0,0,0
35,110000,1,0,0,1,0,0,0,0,0,1
23,33000,1,0,0,0,1,0,0,0,1,0
29,115000,1,0,0,1,0,0,0,1,0,0
25,96200,1,0,0,1,0,1,0,0,0,0
22,50000,1,0,0,1,0,0,0,1,0,0
27,60,1,0,0,0,1,1,0,0,0,0
28,38000,1,0,0,0,1,0,0,1,0,0
31,80000,0,0,1,1,0,0,0,0,1,0
30,75093,1,0,0,0,1,0,0,0,1,0
29,47000,1,0,0,1,0,1,0,0,0,0
29,73245,1,0,0,1,0,1,0,0,0,0
46,59500,1,0,0,0,1,0,0,0,0,1
46,59600,1,0,0,0,1,0,0,0,0,1
26,71760,1,0,0,1,0,0,0,1,0,0
36,83000,1,0,0,1,0,0,1,0,0,0
30,95000,1,0,0,0,1,0,0,1,0,0
29,70000,1,0,0,0,1,0,0,1,0,0
46,90000,1,0,0,1,0,0,0,0,1,0
28,75000,1,0,0,0,1,1,0,0,0,0
25,56000,1,0,0,1,0,0,0,1,0,0
37,120000,1,0,0,1,0,1,0,0,0,0
29,96369,1,0,0,1,0,0,0,1,0,0
39,100000,1,0,0,0,1,1,0,0,0,0
26,46000,1,0,0,1,0,0,0,0,0,1
46,1,0,0,1,0,1,1,0,0,0,0
24,75000,1,0,0,0,1,0,0,0,1,0
29,35000,1,0,0,0,1,0,0,1,0,0
29,34000,1,0,0,1,0,0,0,0,0,1
22,60000,1,0,0,1,0,1,0,0,0,0
31,90750,1,0,0,0,1,1,0,0,0,0
41,65000,1,0,0,1,0,1,0,0,0,0
32,47100,1,0,0,1,0,1,0,0,0,0
40,34000,1,0,0,1,0,0,0,1,0,0
34,86683,1,0,0,1,0,0,1,0,0,0
28,40000,1,0,0,1,0,0,0,0,0,1
31,115000,1,0,0,1,0,0,0,0,1,0
28,20000,1,0,0,0,1,0,0,1,0,0
25,176400,0,0,1,1,0,1,0,0,0,0
30,120000,1,0,0,1,0,0,0,0,0,1
31,102000,1,0,0,0,1,0,0,0,1,0
46,158000,0,0,1,0,1,0,0,1,0,0
25,85000,1,0,0,1,0,0,0,0,0,1
24,72500,0,0,1,1,0,0,0,0,1,0
40,102437.55,1,0,0,1,0,0,1,0,0,0
24,50000,1,0,0,1,0,0,0,0,1,0
30,100000,1,0,0,1,0,0,1,0,0,0
35,75000,1,0,0,1,0,0,0,1,0,0
29,85000,1,0,0,1,0,0,0,0,1,0
31,175600,1,0,0,0,1,0,1,0,0,0
31,51000,1,0,0,1,0,1,0,0,0,0
26,60000,1,0,0,0,1,0,0,0,0,1
30,40000,1,0,0,0,1,1,0,0,0,0
33,22000,1,0,0,1,0,0,0,0,0,1
30,135000,1,0,0,1,0,0,0,0,1,0
28,45500,0,1,0,1,0,0,0,0,0,1
27,98900,0,0,1,1,0,1,0,0,0,0
26,60000,1,0,0,1,0,0,0,1,0,0
28,68000,1,0,0,0,1,0,0,1,0,0
27,63550.74,1,0,0,1,0,0,0,1,0,0
23,45800,1,0,0,1,0,0,0,0,1,0
31,50000,1,0,0,0,1,1,0,0,0,0
31,65000,1,0,0,0,1,0,0,1,0,0
35,120000,1,0,0,1,0,0,0,0,0,1
28,67400,1,0,0,1,0,1,0,0,0,0
25,72000,1,0,0,1,0,0,0,0,0,1
30,105000,1,0,0,1,0,1,0,0,0,0
27,61500,1,0,0,1,0,1,0,0,0,0
34,25000,0,1,0,0,1,0,0,1,0,0
43,107000,1,0,0,0,1,1,0,0,0,0
28,60050,1,0,0,0,1,1,0,0,0,0
46,61000,1,0,0,0,1,0,0,0,1,0
36,120400,1,0,0,0,1,0,1,0,0,0
46,117,1,0,0,1,0,1,0,0,0,0
35,130000,0,0,1,1,0,0,0,0,1,0
25,32000,1,0,0,1,0,1,0,0,0,0
38,115000,1,0,0,0,1,0,0,1,0,0
46,76000,1,0,0,1,0,0,0,1,0,0
32,174000,1,0,0,1,0,0,0,0,1,0
26,67000,1,0,0,1,0,0,0,0,0,1
32,65000,1,0,0,0,1,0,0,0,0,1
25,24270,1,0,0,1,0,0,0,0,1,0
24,60000,1,0,0,1,0,0,1,0,0,0
30,117000,1,0,0,1,0,0,1,0,0,0
31,130,1,0,0,0,1,0,0,0,1,0
46,76.5,1,0,0,1,0,0,1,0,0,0
32,86000,1,0,0,0,1,0,0,0,0,1
30,78300,1,0,0,1,0,0,0,1,0,0
24,94300,0,1,0,1,0,0,0,0,0,1
28,42000,1,0,0,1,0,0,1,0,0,0
32,90000,1,0,0,0,1,0,1,0,0,0
40,58679.5,1,0,0,0,1,0,0,0,0,1
25,46000,1,0,0,0,1,1,0,0,0,0
30,132000,0,0,1,1,0,0,0,0,1,0
41,100000,1,0,0,0,1,1,0,0,0,0
25,65000,1,0,0,1,0,1,0,0,0,0
24,37500,1,0,0,0,1,0,0,1,0,0
32,11,1,0,0,1,0,0,0,0,0,1
31,76400,1,0,0,0,1,0,0,0,0,1
40,51000,1,0,0,1,0,0,0,1,0,0
30,50000,1,0,0,1,0,0,0,0,0,1
25,250000,0,0,1,0,1,0,0,1,0,0
26,55000,1,0,0,1,0,0,0,0,0,1
30,72000,1,0,0,1,0,0,0,0,0,1
41,76000,0,0,1,1,0,0,0,0,0,1
37,65000,1,0,0,0,1,0,0,0,1,0
42,80000,1,0,0,1,0,0,1,0,0,0
39,59000,1,0,0,1,0,0,0,0,0,1
34,83322,1,0,0,1,0,1,0,0,0,0
46,110000,1,0,0,1,0,0,0,0,0,1
31,57000,1,0,0,0,1,0,0,0,0,1
26,50000,1,0,0,0,1,0,0,1,0,0
29,106000,1,0,0,1,0,1,0,0,0,0
31,47880,1,0,0,1,0,0,0,0,0,1
35,100000,1,0,0,0,1,0,0,1,0,0
23,58000,1,0,0,1,0,1,0,0,0,0
44,48000,1,0,0,0,1,0,0,1,0,0
22,38500,1,0,0,1,0,1,0,0,0,0
33,35000,1,0,0,1,0,0,0,1,0,0
23,24000,1,0,0,1,0,0,0,0,1,0
42,120000,0,0,1,1,0,0,1,0,0,0
28,88000,0,0,1,0,1,0,1,0,0,0
46,120000,1,0,0,1,0,0,0,0,0,1
41,52000,1,0,0,1,0,0,0,1,0,0
33,120000,1,0,0,1,0,0,1,0,0,0
39,66000,1,0,0,1,0,0,0,0,0,1
27,44400,1,0,0,1,0,1,0,0,0,0
39,40000,1,0,0,0,1,0,0,1,0,0
34,33086,1,0,0,0,1,0,0,0,0,1
28,30000,1,0,0,0,1,1,0,0,0,0
32,39000,1,0,0,1,0,0,0,0,0,1
35,100000,1,0,0,0,1,0,0,1,0,0
35,64000,1,0,0,1,0,0,0,1,0,0
43,25,1,0,0,1,0,0,0,1,0,0
28,52000,1,0,0,0,1,0,1,0,0,0
39,46000,1,0,0,0,1,1,0,0,0,0
27,82000,1,0,0,1,0,0,0,1,0,0
32,77000,0,0,1,0,1,0,0,0,1,0
24,45000,1,0,0,1,0,0,0,1,0,0
29,70000,1,0,0,0,1,1,0,0,0,0
33,145000,0,0,1,1,0,1,0,0,0,0
28,76050,1,0,0,1,0,0,0,0,1,0
37,104,1,0,0,1,0,0,1,0,0,0
27,63000,1,0,0,0,1,1,0,0,0,0
23,35000,1,0,0,0,1,1,0,0,0,0
